Time,Raw_Pred,Rounded_Raw_Pred,Filtered_Pred,Round_Filtered_Performance_Name,Performance_Value
0.8285714285714285,0.0064473203,0.0,0.005973904859274626,0.0,true_neg,4
0.8428571428571429,0.006006681,0.0,0.006006680894643068,0.0,true_neg,4
0.8571428571428571,0.0064983317,0.0,0.006156472023576498,0.0,true_neg,4
0.8714285714285714,0.006156472,0.0,0.006226678378880024,0.0,true_neg,4
0.8857142857142857,0.005973905,0.0,0.006373881362378597,0.0,true_neg,4
0.9,0.0063738814,0.0,0.0064473203383386135,0.0,true_neg,4
0.9142857142857143,0.0062266784,0.0,0.006498331669718027,0.0,true_neg,4
0.9285714285714285,0.0069892183,0.0,0.006555219180881977,0.0,true_neg,4
0.9428571428571428,0.00816968,0.0,0.006621870212256908,0.0,true_neg,4
0.9571428571428571,0.008668488,0.0,0.0068632191978394985,0.0,true_neg,4
0.9714285714285714,0.006555219,0.0,0.006989218294620514,0.0,true_neg,4
0.9857142857142857,0.007926092,0.0,0.007262176368385553,0.0,true_neg,4
1.0,0.007626845,0.0,0.00762684503570199,0.0,true_neg,4
1.0142857142857142,0.00662187,0.0,0.0077481502667069435,0.0,true_neg,4
1.0285714285714285,0.008212657,0.0,0.0079260915517807,0.0,true_neg,4
1.042857142857143,0.0072621764,0.0,0.00794034544378519,0.0,true_neg,4
1.0571428571428572,0.006863219,0.0,0.008169679902493954,0.0,true_neg,4
1.0714285714285714,0.009833616,0.0,0.00821265671402216,0.0,true_neg,4
1.0857142857142856,0.009151311,0.0,0.008668487891554832,0.0,true_neg,4
1.0999999999999999,0.0077481503,0.0,0.008668487891554832,0.0,true_neg,4
1.1142857142857143,0.009600711,0.0,0.008829346857964993,0.0,true_neg,4
1.1285714285714286,0.008829347,0.0,0.009151310659945011,0.0,true_neg,4
1.1428571428571428,0.009219334,0.0,0.009151310659945011,0.0,true_neg,4
1.157142857142857,0.010253173,0.0,0.009219334460794926,0.0,true_neg,4
1.1714285714285715,0.007940345,0.0,0.00942812766879797,0.0,true_neg,4
1.1857142857142857,0.010096871,0.0,0.009600711055099964,0.0,true_neg,4
1.2,0.013426309,0.0,0.009833616204559803,0.0,true_neg,4
1.2142857142857142,0.010520014,0.0,0.010027174837887287,0.0,true_neg,4
1.2285714285714284,0.0105783455,0.0,0.010027174837887287,0.0,true_neg,4
1.2428571428571429,0.01208607,0.0,0.010027174837887287,0.0,true_neg,4
1.2571428571428571,0.009428128,0.0,0.010067777708172798,0.0,true_neg,4
1.2714285714285714,0.010027175,0.0,0.010067777708172798,0.0,true_neg,4
1.2857142857142856,0.013055361,0.0,0.010067777708172798,0.0,true_neg,4
1.3,0.010627408,0.0,0.010067777708172798,0.0,true_neg,4
1.3142857142857143,0.014499811,0.0,0.010067777708172798,0.0,true_neg,4
1.3285714285714285,0.016387776,0.0,0.010067777708172798,0.0,true_neg,4
1.3428571428571427,0.014032578,0.0,0.010067777708172798,0.0,true_neg,4
1.3571428571428572,0.014649848,0.0,0.010067777708172798,0.0,true_neg,4
1.3714285714285714,0.016613124,0.0,0.010067777708172798,0.0,true_neg,4
1.3857142857142857,0.014564342,0.0,0.010067777708172798,0.0,true_neg,4
1.4,0.012319252,0.0,0.010067777708172798,0.0,true_neg,4
1.4142857142857141,0.016640957,0.0,0.010067777708172798,0.0,true_neg,4
1.4285714285714286,0.013958578,0.0,0.010067777708172798,0.0,true_neg,4
1.4428571428571428,0.010319524,0.0,0.010067777708172798,0.0,true_neg,4
1.457142857142857,0.013191036,0.0,0.010067777708172798,0.0,true_neg,4
1.4714285714285713,0.013710791,0.0,0.010067777708172798,0.0,true_neg,4
1.4857142857142858,0.008056727,0.0,0.010067777708172798,0.0,true_neg,4
1.5,0.010657492,0.0,0.010067777708172798,0.0,true_neg,4
1.5142857142857142,0.010086887,0.0,0.010067777708172798,0.0,true_neg,4
1.5285714285714285,0.00811614,0.0,0.010067777708172798,0.0,true_neg,4
1.5428571428571427,0.011003836,0.0,0.010067777708172798,0.0,true_neg,4
1.5571428571428572,0.010786195,0.0,0.010027174837887287,0.0,true_neg,4
